,author,updated_at,like_count,text,public
4810,@kcckbukittinggi3556,2025-02-18T11:22:41Z,0,oteweee.... 🏍☁☁☁,True
4811,@watzittooya6023,2025-02-18T11:22:17Z,0,13:45 bro lupa kalau ada iqoo z9x dan nubia neo 2,True
4812,@Greshan_FayeYoko,2025-02-18T11:22:14Z,0,Kalau sama Infinix zero 30 5G bagusan mana yah?,True
4813,@mycity9134,2025-02-18T11:22:07Z,0,"Pembahasan Motorola, iklan nya juga Motorola",True
4814,@10_iputuaikopradnyap.d68,2025-02-18T11:22:02Z,1,"iqoo z9x juga 2,5 jt jirr",True
4815,@swaofficial5489,2025-02-18T11:22:01Z,0,"baru aja scrol tiktok eh muncul hp ini, langsung deh liat anboxing David",True
4816,@UFOUNDMMe,2025-02-18T11:21:56Z,0,bagusan mana sm poco m6 pro?,True
4817,@BodatNakal,2025-02-18T11:21:56Z,0,Sekali comeback dtg spek SAMPAH!!!!,True
4818,@yaprilianny,2025-02-18T11:21:49Z,0,"Nyimak dulu buat jd bahan pertimbangan, maju mundur bgt pengen beli hp. Pengennya Samsung, tp ngeliat review disini bnyk yg berpindah dr samsung user, jd bingung euy",True
4819,@ridwan_tricks,2025-02-18T11:21:46Z,2,"Makin mantap nih Motorola , spek lumayan juga dan tentu iklannya dr.tirta 😂",True
4820,@thenrrhman,2025-02-18T11:21:38Z,0,16:45 masih dipegang LENOVO bg,True
4821,@kurogami734,2025-02-18T11:21:31Z,0,"Cpu nya lebih kenceng di banding g99
Tapi gpu nya sama

Jadi harusnya performa gamenya mirip ama g99",True
4822,@muh.abidabdillah1494,2025-02-18T11:21:21Z,418,"18:48 ini yg Kusuka dari brand seperti ini, software development nya ngebantu pekerjaan banget",True
4823,@AconGreen,2025-02-18T11:21:19Z,0,Akhirnya 😊,True
4824,@glewok,2025-02-18T11:21:15Z,0,"Kalo nyoba mL di rank apa brwl itu beda fps mas
Coba kalo tess mlbb di rank saja soalnya fps beda di rank ama di bwl",True
4825,@a.nurhabibullah,2025-02-18T11:21:16Z,0,8:21 aku tim 360p kelihatan kok 😂,True
4826,@budiariefrahman38,2025-02-18T11:21:15Z,0,Bisa di pakai utk absen online ini hp. Hp di taruh di kantor scan wajah bisa di rumah.😂😂😂,True
4827,@zahiranuk963,2025-02-18T11:21:04Z,0,Riview poco x7 pro bang,True
4828,@baskoroart6281,2025-02-18T11:20:57Z,0,Smart connect mah di poco m3 mak gua juga bisa,True
4829,@noobno.1106,2025-02-18T11:20:52Z,0,"Yah telat udah beli hp duluan,,,btw motorola brand favorit sya jamn HP java e398, l6, l7, rokr ,,,ahhh jamn itu🥹,,,itu moto g45 bagus charger brik ama kabel y dikasih warna hitam kliatan elegant dan gk gmpang kotor/lecek kek hp2 umum y dikasih putih",True
4830,@epictTM,2025-02-18T11:20:49Z,0,"17:00kayaknya masih punya lenovo, di awal pas booting ada thinkshieldnya",True
4831,@alifw.6208,2025-02-18T11:20:45Z,0,Saat apple lagi mandek merk lain banyak yg comeback 👍,True
4832,@Omaryer24,2025-02-18T11:20:32Z,0,Bakal laku keras ni hp,True
4833,@imanagx6382,2025-02-18T11:20:30Z,0,nyimak doang,True
4834,@PWD2197,2025-02-18T11:20:23Z,0,Iklannya sama 😂😂,True
4835,@marcovenez,2025-02-18T11:20:20Z,0,"nunggu kaum mendang mending dari kubu infinix, Tecno, itel dan dari kubu poco, redmi 😅",True
4836,@rikimarlyus4468,2025-02-18T11:20:17Z,0,Akibat iphone belum selesai masalahnya. Peluang bagi yg lain,True
4837,@umarmakrub6469,2025-02-18T11:20:16Z,0,Mito sama advan kenapa gak bikin hp lagi bang,True
4838,@SankoSanjaya,2025-02-18T11:20:12Z,0,MotoGP is back 😅,True
4839,@AnangSuseno-b3v,2025-02-18T11:20:09Z,0,Iklan juga motorola,True
4840,@pdinar582,2025-02-18T11:20:08Z,0,Gue dulu pake moto g5s sekitar 4 tahun. Wkwkwkw gg emang moto,True
4841,@rofikokolibu4624,2025-02-18T11:19:50Z,0,Tanda2 ghoib lagi nih hp sepertinya 😂,True
4842,@Alex_Narcoboy,2025-02-18T11:19:49Z,0,Gak masuk buat gw...masa resolusi mentok cuma 1080p  30 fps doang,True
4843,@epransukaidis.pd.1929,2025-02-18T11:19:46Z,0,kok bisa iklan nya motorola juga 😱,True
4844,@vibes6831,2025-02-18T11:19:42Z,0,6 kali gua refresh iklan tetap muncul,True
4845,@Widayana04,2025-02-18T11:19:39Z,0,mntap,True
4846,@sudytjong6804,2025-02-18T11:19:38Z,11,Knp gk bahas soal kecepatan cas ny dan tahan lama baterainy bang david?,True
4847,@ozai5383,2025-02-18T11:19:38Z,0,Kya lenovo😂,True
4848,@irvandrivan5129,2025-02-18T11:19:35Z,0,Kok abg2 yg itu bisa jadi bntang iklan motorolq😂,True
4849,@daisiesatlantic,2025-02-18T11:19:19Z,0,Inget guys IPS,True
4850,@senimanpasarrr,2025-02-18T11:19:11Z,0,"Karena saya tidak hoby main game, kayaknya saya tertarik karena dia stabil bgt, hp2jtaan dapat kamera stabil kayak iphone, keren.",True
4851,@noizecliper,2025-02-18T11:19:01Z,0,gw kira motogp 45 wkwk,True
4852,@ste5p,2025-02-18T11:18:58Z,0,"Yes, semakin banyak pilihan.",True
4853,@UserYou99,2025-02-18T11:18:52Z,0,"Utk welcome product, sangat disayangkan hanya keluar 1 produk aja , minim harusnya 3 pak , biar bisa milih dgn minimum layar FHD nya",True
4854,@taqirabbani8349,2025-02-18T11:18:45Z,0,"Kalo buat software ga usah di raguin lg lah klo yg udah ada nama dari dulu

Beda cara developernya ga yg buru buru mau launching hp, semua di pikirin mateng sebelom lempar ke pasaran",True
4855,@Vazneom,2025-02-18T11:18:41Z,2,👍,True
4856,@dan.kagamine,2025-02-18T11:18:37Z,0,"Logo gadgetin? 

Wkwkwkwkwkwk",True
4857,@aeristhrxsx5606,2025-02-18T11:18:33Z,0,ijonya lucu🎉,True
4858,@FattiaOctav,2025-02-18T11:18:31Z,0,Videonya cakep,True
4859,@RikoChOfficial,2025-02-18T11:18:24Z,0,8:14 untung sekarang gw liat videonya di 720p😆,True
4860,@mhadsmusic9889,2025-02-18T11:18:24Z,0,"Gua baru aja liat d tiktok, terus ngepoin di yt. 
Eh pas bg David lg ngereview hhe",True
4861,@aji_1827,2025-02-18T11:18:22Z,0,Baru juga mau search eh nampil di beranda🤣,True
4862,@edipallasan3999,2025-02-18T11:18:08Z,3,Itu charger hitam dgn angka besar khas lenovo.. Berarti motorola sampai skrg masih dipegang lenovo yakk?,True
4863,@kveshzo,2025-02-18T11:18:04Z,0,"camera selfie nya gokil sih, malahan lebih bagus dari flagship china 2022",True
4864,@fathihasim1290,2025-02-18T11:18:03Z,0,"Hp nya Dr tirta ,.
Video nya lumayan stabil, walaupun gk ada keterangan OIS atau EIS.
Ngga kaya merk lain yg kadang nutnutan fokus sama geter"" d pake jalan.
Ini lumayan smoth.",True
4865,@hafidzwahyuakbar,2025-02-18T11:18:02Z,0,bang coba tambahin game wuwa berat itu game,True
4866,@venzoc,2025-02-18T11:17:51Z,0,bang bahas poco m7 kapan rilis dan harganya brpa,True
4867,@guspinjasa5471,2025-02-18T11:17:50Z,0,Semoga nokia comeback dg membawa spek seperti motorola,True
4868,@downloadaccount3181,2025-02-18T11:17:36Z,0,"Gw suka IU nya, sangat android sekalee",True
4869,@ファーミ,2025-02-18T11:17:26Z,0,"hp impian pas msh smk😂 2008~2010 jaman masih nokia & sony raja &ratunya

seri ini lebih ramah child monitoring. dimana bs mantau aktivitas anak yg jaman skrg ga bs lepas dari gajed & pergaulan toxic",True
4870,@rezaadiputra2283,2025-02-18T11:17:22Z,0,Kameranya bisa stabil gitu ya ga jitter kaya 14T😂,True
4871,@vikiandreyansah,2025-02-18T11:17:19Z,68,"Jujur ajah 720p, hampir ga ada bedanya kalo di pake keseharian"", justru malah jadi kelebihan batrenya jadi lebih awet asli.",True
4872,@yogiri12345,2025-02-18T11:17:17Z,0,"""dibuat di Indonesia""
kata2 sederhana tapi ipong gk bisa😂",True
4873,@RidwanRiri-f4n,2025-02-18T11:16:50Z,0,"Mantap kameranya gak gede2 amat, dulu aku sempat pake hp motorola 😊",True
4874,@DEN171-n5k,2025-02-18T11:16:44Z,0,"Kesimpulan gini, kamera g bisa 2k juga yg penting itu stabilizer nya mantep bnget bang, sama chipset naga 6s gen 3 TPI kurang tau si, apakah emng melebihi g99?😁",True
4875,@zidqih7081,2025-02-18T11:16:43Z,0,Keknya h2h jd pesaing realme vivo dkk.,True
4876,@Ang_Garut,2025-02-18T11:16:40Z,0,"moto G45 alias GAS !! 
G45 keun!!",True
4877,@JiiSaa22,2025-02-18T11:16:11Z,0,Itu kamera depan belakang stabil bener.. serius nih. No Gimbal??😮😮😮,True
4878,@xxx-ro2tv,2025-02-18T11:16:02Z,0,Moto gp,True
4879,@stradn,2025-02-18T11:16:01Z,0,7:28 Moto rgb,True
4880,@Rizki_Satria...,2025-02-18T11:15:57Z,0,"Sebagai Sony Fanboy, gw ngarep Sony juga comeback dan bawa hp² mungil lagi dengan model paling murah di tiap seri",True
4881,@rifuu1122,2025-02-18T11:15:53Z,0,Agak ragu antara ambil ini atau iqoo z9x yang sekitar 2.7 buat varian 8/128. Kira kira gimana ges,True
4882,@hidheaa1205,2025-02-18T11:15:49Z,0,Review kamera iPhone di2025 rekomendasi yang mana yaa,True
4883,@faqihudinn,2025-02-18T11:15:43Z,0,"R4J1N 1B4D4H Gacor banget Pahalanya





Gedeg banget sama komen J*dol",True
4884,@zulfanalfazahri5914,2025-02-18T11:15:37Z,0,"Nonton unbox moto, iklannya juga moto gg sih wkwkw, btw videonya stabil loh",True
4885,@mfd7944,2025-02-18T11:15:29Z,0,Tinggal ipon yg blm resmi🤣,True
4886,@KorryNaemon,2025-02-18T11:15:29Z,1,10:21 Feeling hape esia 😂,True
4887,@abdulrossi3954,2025-02-18T11:15:22Z,0,Kira offline ada yg jual gak ya apa online aja worth it nih hp,True
4888,@faisalsualoon,2025-02-18T11:15:20Z,0,buset perekaman videonya bagus bener dirange harga 2jutaaan,True
4889,@NopalVlog,2025-02-18T11:15:20Z,1,Lah iklan yt nya juga tentang hp ini😂,True
4890,@agungprasojo8600,2025-02-18T11:15:19Z,0,"13:03 Waduh, hp dua jutaan refresh ratenya udh 120hz. Tim buah2an yg harganya belasan juta aja msih 60hz 😂😂😂😂",True
4891,@wayoflife5641,2025-02-18T11:15:18Z,0,Menunggu Nokia Kembali,True
4892,@jimmystar8589,2025-02-18T11:15:18Z,0,mending infinix note 40,True
4893,@BTRSUPERVYN,2025-02-18T11:15:18Z,0,Nonton motorola iklanya jg motorola,True
4894,@muhammadzainuddin6773,2025-02-18T11:15:05Z,0,Tim yg nonton sambil report buzzer judol ngumpul,True
4895,@didiahyani,2025-02-18T11:15:00Z,0,tim 480p lagi 😅,True
4896,@wongok4039,2025-02-18T11:14:48Z,0,ADA YANG NYADAR gak sih  warna box motorola sama logo gadgetin sama,True
4897,@hendratr5009,2025-02-18T11:14:48Z,0,"Bg spil topinya dong,... Keren",True
4898,@Albarawillinkhe,2025-02-18T11:14:42Z,0,Brand legend is back 🎉🎉🎉🎉🎉🎉🎉🎉🎉,True
4899,@adimaulana4232,2025-02-18T11:14:33Z,0,"Pernah punya moto g5s plus gara2 review bang david, hp nya bagus bgt di harga 2.7 jt. Rusak karena konektor casan rusak ganti yg ori gada. Jadi harus d lepas setelah lebih dari 5 tahun. Dan harga nya masih bgus bgt pas d jual ga nyangka",True
4900,@Rizki_Satria...,2025-02-18T11:14:27Z,0,Hallo Moto × Hallo Guys,True
4901,@dithonion,2025-02-18T11:14:16Z,0,wkwkwk gege gege sampe 45x,True
4902,@Kucing7keliling,2025-02-18T11:14:10Z,0,Box-nya terlalu gadgetin.. 😅,True
4903,@PijarKusuma-v8y,2025-02-18T11:13:53Z,0,Anjir stabil videonya,True
4904,@iBraderYT,2025-02-18T11:13:47Z,0,beuhh  videonya berkelas juga 🎉 beli warna apa gess menurut kalian ? 😁👌,True
4905,@cattalesxz,2025-02-18T11:13:36Z,0,kembali sebagai raja 2jt an💀,True
4906,@ganulganul9573,2025-02-18T11:13:18Z,0,"""kalo memorinya eMMc, bubar sih"" 😂😂",True
4907,@trihafiz5885,2025-02-18T11:13:12Z,0,Bismillah sholawatin aja dulu 😌😌,True
4908,@cocoakim94,2025-02-18T11:13:10Z,0,Gua ngarepin nokia yg comeback,True
4909,@PradanaWirawan,2025-02-18T11:13:07Z,11,Videonya stabil😮😮😮,True
4910,@Vwise47,2025-02-18T11:12:58Z,0,"waduh 2jt dapet 4k AnTuTu 
kemarin udah ambil realme 13 4g😢",True
4911,@dhamma6335,2025-02-18T11:12:50Z,0,"Saya pencinta merek legend seperti Motorola, Sony, Samsung, Sharp dll, Moga Sony bs Come back masuk Indonesia lagi, Apakah Motorola masih di Akuisisi sama Lenovo kah bang? Kalau iya, Apakah sedikit banyaknya spek terutama desainnya turut dipengaruhi oleh ciri khas ""jeroan HP Cina""? Atau murni desain dan spek negara asalnya dr Amerika.",True
4912,@Geometryide,2025-02-18T11:12:49Z,0,camera video stabil banget,True
4913,@rudiyanto8210,2025-02-18T11:12:25Z,0,Awet motola itu iy cuma nanggung dan byk aplikasi bawaan gk k pake,True
4914,@kangarie868,2025-02-18T11:12:22Z,0,Yang di tunggu tunggu akhirnya bang David bahas hape ini,True
4915,@emilismail,2025-02-18T11:12:19Z,0,Pada kembali ke Indonesia. Mungkin lebih hoki di Indonesia. Gpp lah target harga dua jutaan asal laris manis. Stock terjual banyak,True
4916,@inkiddo24,2025-02-18T11:12:12Z,0,Moto G pertama punya saya juga masih hidup. Baru kemarin kemarin aplikasi youtube nya gk bisa dipake lagi,True
4917,@rizkikfebri4463,2025-02-18T11:12:10Z,0,iklan nya juga Motorola 😂,True
4918,@Gusandays,2025-02-18T11:12:03Z,0,Moto ggggggggggggggggggggggggggggggggggggggggggggg 5G,True
4919,@firdausariokuncoro2579,2025-02-18T11:11:53Z,0,Kayaknya bakal kalah saing,True
4920,@andycatur4035,2025-02-18T11:11:50Z,0,Apakah efek dari perseteruan Indonesia dengan Apple? 😂,True
4921,@neobiru717,2025-02-18T11:11:50Z,0,"gilee ...tapi buat video kelihatan stabil depan/belakang dr pd hp lain , bikin di harga 3-4jt bakal menarik nih",True
4922,@muhlissinbyu6671,2025-02-18T11:11:48Z,0,GK TERIMQ GUA DI  ULANG TIM 480P 😭😭,True
4923,@davajasun5520,2025-02-18T11:11:48Z,1,Bang kok elu koko² tapi ga pake kacamata minus bang? Muka lu juga muslim banget lagi😅,True
4924,@gigglesgelio,2025-02-18T11:11:45Z,0,"Gw ga pake YouTube premium, iklan dari video ini pun tentang hp ini. gokill",True
4925,@abdulgani5828,2025-02-18T11:11:42Z,0,"Iklan Motorola dr.tirta, baru kali ini dokter ngiklanin HP",True
4926,@nafhanbahari1695,2025-02-18T11:11:33Z,0,Coba buat mirroring live stream MLBB bang,True
4927,@HRmusik-c6s,2025-02-18T11:11:28Z,0,Sepanjang video iklannya jga hp ini🤣🤣🤣 kok bisa yah,True
4928,@Yu_Huuu,2025-02-18T11:11:25Z,3,"Wuw make sd, potensial ini buat oprekable biasanya motorola rilis di india juga",True
4929,@HaritsZiyadullahsanyes,2025-02-18T11:11:21Z,1,Bikin lagi moto yahh dewa keatas.😊,True
4930,@YouEarth-u1r,2025-02-18T11:11:18Z,0,"Cinta sama motorola, harusnya bawa yg high end nya.",True
4931,@milfatv,2025-02-18T11:11:15Z,0,Keren nih Motorola ❤❤❤❤❤,True
4932,@AndinurSyam-x1c,2025-02-18T11:11:00Z,0,XIAOMIE DAN INFINIX MASIH DIMINATI OELH MASYARAKAT +62 DI HARGA 2 JUTAAN..,True
4933,@D_zardhan,2025-02-18T11:10:59Z,0,2:07,True
4934,@masrengez,2025-02-18T11:10:58Z,0,video nya lumayan stabil juga,True
4935,@sleepermillennials,2025-02-18T11:10:55Z,0,lenovo jago banget pake brand motorola buat jualan hpnya.,True
4936,@RohmadHidayat-h6n,2025-02-18T11:10:53Z,0,Moto G Gautama,True
4937,@Azzamfadhliansyah,2025-02-18T11:10:53Z,0,bang David coba review Samsung galaxy a16 5g,True
4938,@leocandra7439,2025-02-18T11:10:50Z,0,HELLOMOTO,True
4939,@adhyhamzah3057,2025-02-18T11:10:44Z,0,Moto bukanya yang punya sekarang itu Lenovo ya?,True
4940,@sarapan123,2025-02-18T11:10:41Z,2,si lejen kembali,True
4941,@ramaburik8bitv608,2025-02-18T11:10:41Z,0,Bg kapan up redmi Note 14 pro+ 5G?,True
4942,@Mogurudon,2025-02-18T11:10:39Z,0,"sebagus bagusnya spek HP kalau 3 bulan masuk service karena permasalahan chipset berarti ya gabagus.. lihat galaxy j2 prime,, oppo a37,, vivo y91... sampai sekarang masih banyak penggunanya..",True
4943,@abifjf,2025-02-18T11:10:35Z,0,Tim 360p 😂,True
4944,@ariefjr7828,2025-02-18T11:10:28Z,67,Alhamdulillah akhirnya is backkkkk,True
4945,@dannynot9966,2025-02-18T11:10:25Z,0,Yang jdi iklan dr.tirta wkwkwk,True
4946,@zulbakri84,2025-02-18T11:10:23Z,0,Mending ini dari a15 5g saya,True
4947,@MURRAYGaddis,2025-02-18T11:10:22Z,167,"Senang banget main di ＭΛＮDALIKΛ𝟟𝟟, 1:54 langsung dapat jakpot besar hari ini!",True
4948,@hellokitty-zm6zn,2025-02-18T11:10:10Z,0,Kameranya kurang oke kualitas nya cuma perekaman videonya mantap depan belakang nya stabil semua,True
4949,@MERRILLKasper,2025-02-18T11:10:05Z,0,"Hasil gacir bikin aku makin puas main di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳, makasih banyak!",True
4950,@kyouya951,2025-02-18T11:10:05Z,0,"RGB MOTOROLA MENYALAH ABANGKUH!!!😂😂😂😂 Tp asli sih udah lama, banget, Motorola menghilang dari pasar HP Indonesia 😂 semoga tahan 😅",True
4951,@majesticz3639,2025-02-18T11:10:05Z,0,Ga sekalian bawa hp lipatnya motorolla?,True
4952,@DikiAli-b3m,2025-02-18T11:10:04Z,0,Warna nya keren keren,True
4953,@Adiツ-k9l,2025-02-18T11:09:55Z,0,Saya tim 360p banhn,True
4954,@oneday-c4c,2025-02-18T11:09:53Z,0,"yang baru klik vidio,eh tiba2 iklan nya jg Motorola ☝,kirain bg david lngsung open mik😂",True
4955,@Rafly_fyns,2025-02-18T11:09:51Z,1,Vivo V50 bang David,True
4956,@ilhambdrn28,2025-02-18T11:09:45Z,0,Ah menarik. Jadi incaran nih buat ganti hape,True
4957,@TeddyApriya,2025-02-18T11:09:40Z,0,first,True
4958,@haidar_amd,2025-02-18T11:09:39Z,11,2:27 kirain mau bilang logo nasdem 😅,True
4959,@abangbros2755,2025-02-18T11:09:31Z,0,Tumben ga ada kopinya bang🗿,True
4960,@DUNIATANPAKAMU,2025-02-18T11:09:29Z,0,"Tim pengguna motorola jaman sebelum android,gue pernah pake Motorola C115- Motorola T190..",True
4961,@Par4clytorZ,2025-02-18T11:09:21Z,0,Lhooo heh ! Iklan nya bos sepatu (dokter tirta) 😁🤣😂,True
4962,@MargorieGupta,2025-02-18T11:09:20Z,0,"Main di ＭΛＮDALIKΛ𝟟7, nggak nyangka rezeki langsung datang dalam sekejap!",True
4963,@irfanmaulana2653,2025-02-18T11:09:10Z,0,"woh ini, warnanya gadgetin ini colab",True
4964,@rankid6270,2025-02-18T11:09:08Z,1,"Bagus cuk hp nya, lumayan lah
2.5 udh punchhole, nfc, 5g, Snapdragon pula, sayang cuman layarnya gak fhd.
Tapi secara Motorola juga termasuk brand legend.... Nice lah, semoga laku Motorola 🎉🎉🎉👏🏻👏🏻👏🏻",True
4965,@ramadanishnugroho5486,2025-02-18T11:09:04Z,2,"Nunggu yg flipnyaaa, kpn msk indo nih?",True
4966,@dodihandoko3396,2025-02-18T11:09:02Z,0,"Jgn lupain Meizu om,,,!!!!",True
4967,@sekolahlapangpertanian,2025-02-18T11:08:42Z,0,Pingin HP yg kecil aja harga 2 jtan,True
4968,@PLL09,2025-02-18T11:08:41Z,0,Coba biru langit cantik ituu,True
4969,@fajar.wahyudi,2025-02-18T11:08:40Z,0,masih belum butuh 5g,True
4970,@HOLycOWƏ,2025-02-18T11:08:38Z,0,"udhlah ilannya motorola,, amabasadornya dr tirta pula😂😂😂",True
4971,@UmutVedat-id8dd,2025-02-18T11:08:33Z,0,TERIMAKASIH mandalika77,True
4972,@larasashari4077,2025-02-18T11:08:26Z,0,Cakep hpnya,True
4973,@AndinurSyam-x1c,2025-02-18T11:08:18Z,0,Diharga 2 jutaan masih di duduki kingfinix dan xiaomi,True
4974,@zyn_id,2025-02-18T11:08:18Z,0,gokillll,True
4975,@Apaofootball,2025-02-18T11:08:14Z,0,2x iklannya juga Motorola semua 😂 welcome back lagend 🎉🎉,True
4976,@gylangwijaya4019,2025-02-18T11:08:13Z,0,3:17 Mungkin maksudnya moto gas tipis-tipis sih bang,True
4977,@kristopers412,2025-02-18T11:08:07Z,0,Brilliant green sih keren,True
4978,@shop_ping200,2025-02-18T11:08:04Z,0,Sepertinya segel udh dibuka sblmnya tp diulang lg 🤔😂😂😂,True
4979,@KabarIndonesia123,2025-02-18T11:08:02Z,0,Iklannya Dr. Tirta . Mantap 👍,True
4980,@muhamadromli871,2025-02-18T11:07:57Z,0,"Yg males nonton mending ngga usah ditonton😂
Kalian yg abisin kuota , dia yg dapet duit , vikirr",True
4981,@PIKILOGIN,2025-02-18T11:07:53Z,0,kurang bgt klo blm di optimize bgini. butuh update banyak,True
4982,@anggihatra8765,2025-02-18T11:07:42Z,0,"SHARP HONOR MOTOROLA, MUDAHAN GOOGLE JUGA",True
4983,@muhammadnurunnajmi8083,2025-02-18T11:07:38Z,0,"Apa kabar hp lenovo, ga ada kabar lagi hp baru nya",True
4984,@muhammadajipangestu9583,2025-02-18T11:07:33Z,0,Look nya keren cuy,True
4985,@Sss-cenel56,2025-02-18T11:07:23Z,0,Motorola rokr e1 dan zn5 kodak cemera hadir,True
4986,@fauzanhatsune3170,2025-02-18T11:07:13Z,0,Lah baru pertama buka video nya aja langsung ada iklan motorola juga,True
4987,@rikisulung9121,2025-02-18T11:07:09Z,0,"Lebih optimis ke brand ini sh, ketimbang wkt nokia comeback dl. Akhirnya pun nokia skrg udh hengkang lg gagal di pasar Indonesia gara2 trll ""pede"" dgn nama bsr mrk bw spek kentang dgn harga fantastis bahkan melebihi bbk group",True
4988,@AkazawaKazairo,2025-02-18T11:07:08Z,0,"motorola g45 5g ini seperti gabungan antara infinix dan samsung
harganya yang terjangkau dan hardware yang bagus seperti infinix
software yang matang seperti samsung
layar yang bezelnya tebel seperti samsung 🗿",True
4989,@amnotyourbae,2025-02-18T11:07:08Z,0,"tbf buat hp 2jt yang warnanya antimainstream, keliatan mewah.",True
4990,@FREDRICKToomey,2025-02-18T11:07:00Z,0,🅿️🆄🅻🅰️🆄777 punya fitur paling lengkap,True
4991,@reyfaldydasyantio,2025-02-18T11:06:59Z,0,Warnanya sukaaaa,True
4992,@gilanxpratama4468,2025-02-18T11:06:55Z,0,Stabil bgt camra  D/B,True
4993,@Thirex0,2025-02-18T11:06:54Z,9,13:16 bukannya Unisoc Tiger T820 itu yang tertinggi ya bang David? Kalo ngga salah skornya 500 ribuan 😁,True
4994,@folkloreputation6806,2025-02-18T11:06:47Z,0,Habis ini jangan2 langsung ilang ngga rilis hp lagi kayak dulu abis g5s plus ngilang.,True
4995,@RANDELLBurden,2025-02-18T11:06:45Z,0,"main di  mandalika77 sudah saya coba berkali kali main di situs , itu tapi hanya di  mandalika77  terbukti bisa W3De3 akun ku benar deh ga nyedot situsnya",True
4996,@rmdn690,2025-02-18T11:06:45Z,1,kalau screenshot cukup ketuk logo m dibelakang 2X bang 23:46,True
4997,@adityalistyawan2421,2025-02-18T11:06:30Z,0,Stabil videonya sleee,True
4998,@T_081_AS,2025-02-18T11:06:29Z,0,"Akhirnya....
Waktunya pensiun buat G5s dan Z2 play...
hahahahahahaha...",True
4999,@SelenaFalls,2025-02-18T11:06:26Z,0,kaya redmi gua setelah di custom rom,True
5000,@zituruu,2025-02-18T11:06:23Z,0,Desain kameranya simple bagus,True
5001,@tediferdiansyah,2025-02-18T11:06:19Z,122,"Saya suka design, dan warnanya cakeeeeeppppp sekalii.. nabung yukkk lebaran bisa belii",True
5002,@silahudindin3218,2025-02-18T11:06:16Z,0,Pengen...yg biru....,True
5003,@ReyhanOrhan-p3h,2025-02-18T11:06:02Z,0,Mantap Betul ahh kalau gini gak sia sia deh gua main di mandalika77 keren pokonya,True
5004,@kel_.2893,2025-02-18T11:06:00Z,0,Bahkan iklannya pun Motorola 😂,True
5005,@elvanadisaputra4290,2025-02-18T11:05:58Z,0,"udha bagus malahan layar 720p kejawa barat,nunggu series lain nambah budget gapapa udah suka UI clean kayak pixel",True
5006,@AbanAlMaksum,2025-02-18T11:05:55Z,0,bang klo review hp test game fifa mobile juga dong hehe,True
5007,@negabod,2025-02-18T11:05:34Z,0,"warnanya mewakili:
Biru: Muhammadiyah
Hijau: NU
Merah: PDIP

😶‍🌫",True
5008,@steffanyhusodo,2025-02-18T11:05:33Z,0,Mau yg merah 😍,True
5009,@fahmimuhammad4115,2025-02-18T11:05:30Z,1,mantep bang ada pembagian segmen durasi di videonya,True
5010,@travelyricslombok,2025-02-18T11:05:21Z,0,Moto GAS 5G 😌😌😌,True
5011,@MILTONSchmidt-f7z,2025-02-18T11:05:21Z,0,"Jangan di tunggu2 deh bang, alian harus coba main di  mandalika77  ini, asli betul kegacoran nya luar biasa parah. Buktikan sendiri aja main di website nya  mandalika77  ini,",True
5012,@Vannnnnnnnn,2025-02-18T11:05:19Z,0,Gelo motorola is back 2 jt 5g 6 gen 3  dah² kelar²,True
5013,@onigiri99,2025-02-18T11:05:18Z,0,Iqoo z9x antutu paling tinggi bg di 2jtan,True
5014,@AriTuesday,2025-02-18T11:05:13Z,1,Magenta bagus banget,True
5015,@babangtamvan5343,2025-02-18T11:05:03Z,1,Warna biru lebih kallem mass,True
5016,@muhamadridwan2210,2025-02-18T11:04:58Z,0,8:16 wkwk😂,True
5017,@Mann233-p3g,2025-02-18T11:04:55Z,0,Pas banget iklannya motor ola jir,True
5018,@aleazraf75,2025-02-18T11:04:51Z,1,"Endors Motorola ni, sampai iklan nya jg Motorola guys, wuih bang david memang keren dah , good job",True
5019,@KelleeBerg,2025-02-18T11:04:44Z,0,keren banget mandalika77 hampir tidak ada kerungkatan bro rasio kemenangannya tinggi banget gokil,True
5020,@SuzyCottrell,2025-02-18T11:04:41Z,0,"kacau masbray,itungan nya gak pernah melenceng,tidak pernah merugikan member,selalu memperkaya member itu mandalika77",True
5021,@akbaragasi8649,2025-02-18T11:04:37Z,0,G45 GAS,True
5022,@iyans.0178,2025-02-18T11:04:33Z,0,berharap motorola bisa bersaing dengan hp mid yang ngasih spek yang bagus dan mantap kaya xiaomi dan trancent,True
5023,@darmadiseptian2534,2025-02-18T11:04:29Z,0,"Waduh salah pasar klo hd+ mah, walaupun 5g g bakalan dilirik",True
5024,@Digitamamedia,2025-02-18T11:04:22Z,0,kirain yang Moto 54 hahah,True
5025,@KELLYPham-z5b,2025-02-18T11:04:22Z,0,anjir mandalika77 situs kesukaan teman gw,True
5026,@jihanco6242,2025-02-18T11:04:12Z,0,Kaget pas di Iklan motorola videonya ada dokter Tirta😂,True
5027,@TiffinyCoulter,2025-02-18T11:04:09Z,0,"gw juga main di mandalika77 nih skrg , satu kata emg buat mandalika77 , BERKUALITAS",True
5028,@MercIndo,2025-02-18T11:04:08Z,0,The king is back ?,True
